specobjid,z,z_noqso,snMedian,run2d,ra,dec,plate,mjd,fiberid
750019248557942784,0.04115347,0,63.03547,26,31.400779,-8.2453416,666,52149,618
3166128472405862400,0.01701744,0,63.0149,26,282.01837,19.032436,2812,54639,356
369461783741622272,0.02704973,0,63.01336,26,176.29121,-1.7626131,328,52282,606
3176282733039164416,-3.838198E-05,0,62.98755,103,289.72099,38.372078,2821,54393,433
1875880961497917440,0.01105779,0,62.98531,26,49.498177,41.520353,1666,52991,479
7233990020255686656,0.04238973,0.04238973,62.95179,v5_10_0,158.09536,22.709472,6425,56298,302
2445541804926330880,0.01349749,0,62.9294,26,237.35685,19.03208,2172,54230,317
2112230081572136960,0.02403773,0,62.92171,26,135.57855,63.805487,1876,54464,152
3309064707058460672,-0.0001310455,0,62.91339,26,116.45834,65.593023,2939,54515,163
2036857448702175232,0.0197163,0,62.90577,26,210.7026,9.3413752,1809,53792,380
4453012292150206464,0.04042416,0.04042416,62.89509,v5_10_0,229.85307,20.896319,3955,55678,284
1533603267639011328,0.02583455,0,62.86193,26,163.32064,43.450948,1362,53050,464
1875813616410716160,0.02153751,0,62.84971,26,49.593738,41.409761,1666,52991,234
660987117068904448,0.02813929,0,62.8389,26,220.10831,3.5989129,587,52026,305
2661731621199177728,0.02041687,0,62.82315,26,150.99513,22.276064,2364,53737,379
1875854848096757760,0.01545198,0,62.80046,26,48.967045,41.857537,1666,52991,384
486414629887567872,0.01115533,0,62.77574,26,115.16371,39.233311,432,51884,94
4060016316613894144,0.04774387,0.04774387,62.76696,v5_10_0,29.137771,-0.17499779,3606,55182,77
5028349346573164544,0.04553378,0.04553378,62.76559,v5_10_0,117.83271,23.244002,4466,55857,292
2352039873575151616,0.02609136,0,62.75279,26,181.88594,32.812988,2089,53498,127
621596012921776128,0.01268859,0,62.73083,26,134.65545,51.878488,552,51992,361
320977163341817856,0.003787203,0,62.71642,26,178.55114,0.13659107,285,51930,348
4564540424111235072,0.03826694,0.03826694,62.7136,v5_10_0,232.8584,2.1660911,4054,55358,517
7423135156821532672,0.01760989,0.01760989,62.69176,v5_10_0,15.859845,32.237351,6593,56270,280
1875882335887452160,0.01408154,0,62.67654,26,49.742792,41.702384,1666,52991,484
2990519420419336192,0.021938,0,62.66065,26,182.02106,25.590256,2656,54484,470
2519803919358519296,0.02468628,0,62.60099,26,192.1003,26.85791,2238,54205,145
3176256894515911680,-0.0002990183,0,62.59383,103,289.34593,38.702263,2821,54393,339
646322386253146112,0.003946184,0,62.55929,26,153.44084,3.4249775,574,52355,203
516825747793405952,0.01704831,0,62.54918,26,48.35097,-8.2124118,459,51924,137
7948000781638017024,0.03007861,0.03007861,62.52362,v5_10_0,45.308318,-7.2233109,7059,56592,994
1874638238228965376,0.01640271,0,62.50882,26,50.543178,40.245752,1665,52976,54
1875869416625825792,0.01656827,0,62.50768,26,49.114646,41.627015,1666,52991,437
660976946586347520,0.02734235,0,62.50517,26,220.17848,3.465422,587,52026,268
1875810592753739776,0.0189498,0,62.42642,26,49.681234,41.072508,1666,52991,223
4070207964719325184,0.06970803,0.06970803,62.4206,v5_10_0,36.94075,-1.153929,3615,55179,290
458365262555539456,0.02114757,0,62.40219,26,37.798436,1.2656418,407,51820,451
466236667657742336,0.03571014,0,62.34056,26,50.943136,0.030538361,414,51901,415
393065539829786624,0.04146456,0,62.32197,26,254.20031,64.369251,349,51699,460
646325959531718656,0.004004098,0,62.30328,26,153.44084,3.4249775,574,52347,216
1468284854289328128,0.01049027,0,62.29114,26,143.51159,10.108707,1304,52993,405
1792588832508504064,0.02330142,0,62.23259,26,140.54309,33.84855,1592,52990,568
6911046417780809728,0.07905869,0.07905869,62.21421,v5_10_0,357.50904,16.39168,6138,56598,992
1875791076422346752,0.01673821,0,62.21394,26,50.011405,41.509335,1666,52991,152
3857495892064051200,0.0001500247,0,62.19746,104,253.42525,22.025823,3426,54977,592
2112293303490734080,0.03836829,0,62.19382,26,133.00217,64.426649,1876,54464,382
5183842832842989568,0.02798262,0.02798262,62.1848,v5_10_0,134.00882,42.269632,4604,55983,726
2169662502516844544,0.01504071,0,62.15816,26,125.14869,21.067803,1927,53321,194
1875818564213041152,0.02195993,0,62.1468,26,49.281201,40.881214,1666,52991,252
2837438816208316416,0.03496878,0,62.14223,26,238.57881,12.125754,2520,54584,622
480907451290380288,0.01216695,0,62.10556,26,30.935845,14.709317,427,51900,539
2990508150425151488,0.02114224,0,62.0892,26,181.54402,25.557006,2656,54484,429
4731289060504477696,0.0578083,0.0578083,62.087,v5_10_0,337.28094,0.12094328,4202,55445,937
1918579399188310016,0.01732405,0,62.07533,26,211.25079,13.131891,1704,53178,167
443686783885010944,0.03390513,0,62.06009,26,12.039979,-0.91231475,394,51913,299
2990431734367021056,0.02189936,0,62.0507,26,182.32468,24.967548,2656,54484,151
2937578485163517952,0.02391663,0,62.03248,26,181.04707,20.409837,2609,54476,384
750013750999803904,0.03480025,0,62.01576,26,30.844379,-8.6306542,666,52149,598
3264002323394881536,-0.0005539057,0,62.01054,26,195.40129,19.543244,2899,54568,67
607034631098755072,0.004192309,0,61.97358,26,226.64596,2.0051063,539,52017,635
532573228288206848,0.01728808,0,61.97232,26,139.99872,0.93093142,473,51929,82
737568379103111168,0.02018969,0,61.96974,26,9.6426704,-9.1128536,655,52162,378
480904427633403904,0.01209331,0,61.94226,26,30.957469,14.739165,427,51900,528
458385878398560256,0.02199574,0,61.93695,26,37.990719,1.2465035,407,51820,526
532558659759138816,0.02551346,0,61.9322,26,140.9289,1.3492208,473,51929,29
443609543193159680,0.04571029,0,61.92592,26,13.78735,-1.0464678,394,51913,18
615873883140024320,-0.0001171495,0,61.89373,26,126.48192,43.590664,547,52207,24
443720593867565056,0.0673677,0,61.88853,26,12.731896,0.65071413,394,51913,422
862451735845693440,0.02858323,0,61.8728,26,139.19916,49.780379,766,52247,45
2027862899938060288,0.02268597,0,61.85827,26,203.11639,7.3164433,1801,54156,426
2446721849808152576,0.01503681,0,61.8474,26,240.62698,21.120712,2173,53874,514
4097269695094169600,0.05603959,0.05603959,61.83126,v5_10_0,24.362053,-0.41849962,3639,55205,436
4594843789323902976,0.03367614,0.03367614,61.75581,v5_10_0,321.13338,4.2870732,4081,55365,168
2169769704900552704,0.01525247,0,61.60247,26,126.75582,21.706779,1927,53321,584
332221588093036544,0.01868817,0,61.57634,26,197.59905,-1.0105358,295,51585,295
4711895325060603904,0.03376603,0.03376603,61.57427,v5_10_0,253.58719,26.564467,4185,55469,15
635028475492722688,0.02847396,0,61.55101,26,131.82768,2.7622615,564,52224,76
2168581407641724928,0.01379689,0,61.49523,26,124.02003,23.134019,1926,53317,357
2936488869106837504,0.02106249,0,61.43538,26,181.02573,20.235092,2608,54474,516
621515198817134592,0.03749743,0,61.39,26,136.79626,50.712758,552,51992,67
327725690801645568,0.006215455,0,61.37949,26,190.11287,1.1969253,291,51928,323
594512843009714176,0.01745353,0,61.34478,26,203.8523,1.4105577,528,52022,137
413371875326978048,0.02952632,0,61.33905,26,261.49217,56.636831,367,51997,606
2551400851059009536,0.01568153,0,61.31361,26,120.15297,15.684197,2266,53679,406
5588977129624674304,0.0328351,0.0328351,61.28851,v5_10_0,244.41152,35.060039,4964,55749,36
3100760300417214464,0.00630176,0,61.21865,26,233.74392,11.750287,2754,54240,116
2168658648333576192,0.01959641,0,61.19869,26,126.6499,22.950906,1926,53317,638
660979145609603072,0.0271035,0,61.19866,26,220.24193,3.4515616,587,52026,276
5626239578505453568,0.03406962,0.03406962,61.19428,v5_10_0,256.28317,30.403221,4997,55738,428
4156925347407831040,0.05100301,0.05100301,61.13634,v5_10_0,123.86095,45.59222,3692,55186,374
443647201466411008,0.04374938,0,61.1352,26,13.372494,-0.677301,394,51913,155
1875785578864207872,0.0203307,0,61.12384,26,50.255585,40.79777,1666,52991,132
3105387050094848000,0.05564728,0,61.09898,26,213.29888,19.062036,2758,54523,564
2937572437849565184,0.02437721,0,61.08817,26,181.51493,20.608089,2609,54476,362
2844072719580948480,0.03389839,0,61.04784,26,242.1365,9.6067236,2526,54582,180
781526854770124800,0.044962,0,61.01145,26,17.39038,0.34223425,694,52209,554
783690693653587968,0.01743267,0,60.98867,26,20.319157,-0.54449578,696,52209,234
808491552757278720,0.02756199,0,60.97837,26,331.34022,-7.4194156,718,52206,347
3383344969908592640,0.3147248,0,60.97423,104,241.13951,27.211151,3005,54876,57
797221008296667136,0.0246344,0,60.92124,26,42.216904,-0.524063,708,52175,305
4723332719605424128,0.0507236,0.0507236,60.91879,v5_10_0,324.28488,0.44641978,4195,55452,664
506674231543621632,0.02946406,0,60.91332,26,138.83776,54.998901,450,51908,70
439212870853486592,0.01692081,0,60.86654,26,5.1074239,0.82635002,390,51900,407
6081186707293577216,0.04686625,0.04686625,60.86518,v5_10_0,186.90201,9.9625789,5401,55949,732
6533811669402886144,0.02580853,0.02580853,60.85956,v5_10_0,141.97637,29.791855,5803,56272,780
6081069059549405184,0.02543552,0.02543552,60.85498,v5_10_0,186.80064,9.4098877,5401,55949,304
457276471988217856,0.02501345,0,60.83867,26,37.04044,0.79904344,406,51869,586
3383387301106262016,0.3017043,0,60.81923,104,240.28389,27.159646,3005,54876,211
470763356744083456,0.01786014,0,60.68696,26,9.5988574,15.039593,418,51884,499
483142482209564672,0.0443789,0,60.67621,26,26.624158,13.952667,429,51820,478
1875793275445602304,0.01670804,0,60.67493,26,50.25927,41.409469,1666,52991,160
488732400415696896,0.04156389,0,60.65195,26,116.70357,43.37483,434,51885,334
335624582788573184,0.02156267,0,60.65121,26,202.49968,0.30512067,298,51955,387
548380632317716480,0.02455731,0,60.61857,26,147.73434,62.185715,487,51943,245
720727984402622464,0.02482252,0,60.60939,26,321.67716,-6.9948756,640,52178,553
5034106935185481728,0.02921106,0.02921106,60.59838,v5_10_0,120.01688,23.437854,4471,55617,758
443619163919902720,0.04502115,0,60.59645,26,13.566362,-1.2393053,394,51913,53
2937498220814690304,0.02489601,0,60.58184,26,182.69037,19.040836,2609,54476,92
1875888383201404928,0.02863127,0,60.57143,26,49.906117,41.632875,1666,52991,506
629436910653171712,0.007002878,0,60.5681,26,154.88764,58.205744,559,52316,214
6797086427353948160,0.04235326,0.04235326,60.55724,v5_10_0,253.6964,41.147671,6037,56106,104
457279501835986944,0.02501568,0,60.53199,26,37.04044,0.79904344,406,52238,597
1792545126921299968,0.02114739,0,60.52066,26,139.85069,33.624003,1592,52990,409
635066408643880960,0.05059979,0,60.46623,26,131.12796,2.2949166,564,52224,214
862480598025922560,0.03430815,0,60.42076,26,139.72715,50.020677,766,52247,150
2106713538738284544,0.01176654,0,60.3918,26,123.22564,55.672065,1871,53384,563
6910989243176165376,0.1461208,0.1461208,60.36426,v5_10_0,356.21876,16.835602,6138,56598,784
1969315266743527424,0.03259145,0,60.32885,26,161.08641,14.084471,1749,53357,423
4594813552754139136,0.04861907,0.04861907,60.32538,v5_10_0,321.56194,4.8856348,4081,55365,58
610395562864306176,0.06347251,0,60.31593,26,116.67872,36.073322,542,51993,574
2446633339122116608,0.01465694,0,60.25574,26,239.80224,20.763358,2173,53874,192
3240478270390560768,0.05007664,0,60.20101,26,22.260015,-9.1413392,2878,54465,503
876021909865654272,0.004018466,0,60.19503,26,180.55086,62.137222,778,52337,261
4139073676619259904,0.04959314,0.04959314,60.17243,v5_10_0,119.59752,44.055799,3676,55186,966
817499027225470976,0.02376906,0,60.16476,26,346.74237,-9.2861475,726,52226,348
609180327067281408,0.06044287,0,60.14994,26,113.6102,31.760107,541,51959,249
7220641399976206336,0.04804019,0.04804019,60.12153,v5_10_0,169.1335,26.019031,6413,56336,892
4737947978320289792,0.04210342,0.04210342,60.10902,v5_10_0,345.92181,1.0435822,4208,55476,586
1899530086734915584,0.03099427,0,60.08355,26,255.99375,24.177668,1687,53260,498
3152581384388844544,-0.0001178309,0,60.06516,103,289.9485,37.383712,2800,54326,224
2967917302898518016,0.05515267,0,60.0177,26,35.385633,-0.30784255,2636,54082,164
1783563765401282560,0.04035396,0,59.98518,26,122.51039,22.861577,1584,52943,503
2165116571658250240,0.01630725,0,59.96896,26,122.1703,18.086403,1923,53319,40
986318594323277824,0.0229937,0,59.93838,26,164.04751,49.938421,876,52346,110
2990543059919333376,0.02307362,0,59.93483,26,182.47582,25.311268,2656,54484,556
2582975527379822592,0.03309439,0,59.91641,26,144.33606,25.898432,2294,53733,586
552947728724813824,0.05596387,0,59.91169,26,170.56417,67.22186,491,51942,476
540450405474134016,0.02056724,0,59.89133,26,147.89588,1.1120813,480,51989,67
439193354522093568,0.04714203,0,59.8891,26,4.6135218,0.63362384,390,51900,336
466173170861238272,0.03883041,0,59.86843,26,51.680002,-0.76944943,414,51901,184
8002968118266667008,0.05433981,0.05433981,59.86219,v5_10_0,170.18094,59.177273,7108,56686,260
1875813066654902272,0.01171333,0,59.86072,26,49.578793,41.469277,1666,52991,232
2582965631775172608,0.05608813,0,59.84827,26,143.83131,25.974951,2294,53733,550
1875795749346764800,0.01719512,0,59.82784,26,50.072456,41.348924,1666,52991,169
4070209614473306112,0.06973372,0.06973372,59.82623,v5_10_0,36.94075,-1.153929,3615,55208,296
2936486120327768064,0.02454212,0,59.82345,26,181.03923,20.347951,2608,54474,506
466296316163549184,0.04962017,0,59.80076,26,52.569644,0.612504,414,51901,632
1792582785194551296,0.02089654,0,59.78765,26,140.49095,33.006386,1592,52990,546
635083176196204544,0.04961957,0,59.76603,26,130.1434,2.6113213,564,52224,275
654191865817491456,0.02308079,0,59.7595,26,167.14133,4.8318856,581,52353,160
1875850175172339712,0.01606388,0,59.746,26,49.43005,42.385102,1666,52991,367
2049151095191660544,0.03962012,0,59.736,26,234.07679,5.66537,1820,54208,48
986313921398859776,0.02210703,0,59.69509,26,163.49936,49.659711,876,52346,93
4536370115935969280,0.04875446,0.04875446,59.68928,v5_10_0,217.02663,-2.1797482,4029,55618,434
5336779946894270464,0.01850236,0.01850236,59.6874,v5_10_0,175.2567,1.4933511,4740,55651,52
1874781174740576256,0.02200905,0,59.67914,26,50.723901,42.553193,1665,52976,574
483071013953759232,0.01836346,0,59.66237,26,26.746457,13.125112,429,51820,218
2169770529534273536,0.0251486,0,59.64473,26,126.77484,21.64529,1927,53321,587
3240373267030108160,0.04963298,0,59.61044,26,22.361805,-10.654309,2878,54465,121
2479297075636889600,0.0295208,0,59.57158,26,245.35719,14.531525,2202,53566,238
887383163532240896,0.02923071,0,59.5628,26,215.65448,59.930911,788,52338,633
582171924533110784,0.020134,0,59.52447,26,180.936,1.6950809,517,52024,297
2593102869137745920,-0.0001341886,0,59.51579,26,302.1305,-10.248511,2303,54629,565
2990527117000730624,0.02411286,0,59.51389,26,182.03787,25.07888,2656,54484,498
2793396770091067392,0.004190064,0,59.51167,26,163.14901,22.934156,2481,54086,142
2936488319351023616,0.02445287,0,59.49472,26,181.00616,20.232327,2608,54474,514
4280926075502960640,0.04081715,0.04081715,59.47833,v5_10_0,122.14848,38.914497,3802,55528,926
483031706413066240,0.05677673,0,59.46556,26,27.368585,13.708798,429,51820,75
4561117918939553792,0.0849499,0.0849499,59.45869,v5_10_0,195.51494,-0.83676902,4051,55337,354
2169688890795911168,0.01660758,0,59.44342,26,124.80317,20.510739,1927,53321,290
839993386063652864,0.04241927,0,59.43739,26,351.10824,13.972271,746,52238,262
2551368965221804032,0.0356731,0,59.38183,26,119.00262,14.195742,2266,53679,290
478683413876860928,0.0341012,0,59.36898,26,24.000722,14.565471,425,51884,640
462774855515793408,0.02811699,0,59.36812,26,46.37852,-0.40499848,411,51914,109
5588980428159557632,0.02927752,0.02927752,59.35079,v5_10_0,244.2888,34.878892,4964,55749,48
3574834539807219712,0.0001795454,0,59.34893,104,129.1847,48.394971,3175,54828,372
610252901230602240,0.06470897,0,59.34225,26,116.42858,34.007751,542,51993,55
2519924865637574656,0.02138534,0,59.33297,26,192.61699,27.434908,2238,54205,585
4130051638856491008,0.02127789,0.02127789,59.32684,v5_10_0,117.28403,50.077865,3668,55478,912
564244940738029568,0.02260396,0,59.30576,26,151.54376,2.9128884,501,52235,615
660981619510765568,0.02518207,0,59.27367,26,220.19215,3.0988479,587,52026,285
488757964061042688,0.04227205,0,59.26526,26,116.98813,43.144186,434,51885,427
828797333566154752,0.02616431,0,59.26394,26,334.00213,13.14773,736,52210,491
594578813707380736,0.02232463,0,59.26153,26,203.45773,3.315857,528,52022,377
862513858252662784,0.01700694,0,59.25958,26,137.66527,50.379842,766,52247,271
3706570053517418496,-0.0007908334,0,59.25675,104,260.0254,36.126627,3292,54943,391
2446716352250013696,0.03206062,0,59.24984,26,240.41763,21.352931,2173,53874,494
2582915054240294912,0.04577491,0,59.21255,26,142.81669,26.549889,2294,53733,366
3105268577716955136,0.01630209,0,59.20775,26,212.65258,17.309904,2758,54523,133
1874752037682440192,0.02665838,0,59.18807,26,49.526976,41.799185,1665,52976,468
1874689365519656960,0.01683615,0,59.16597,26,49.366154,41.488063,1665,52976,240
654210557515163648,0.02156301,0,59.14244,26,166.54545,4.3360901,581,52353,228
4579215330979586048,0.03341886,0.03341886,59.13217,v5_10_0,245.28931,13.135931,4067,55361,656
617086640757696512,0.05444796,0,59.11041,26,124.92856,45.78411,548,51986,340
1551616291943507968,0.008470161,0,59.11034,26,208.91643,40.461759,1378,53061,459
660933515877050368,0.02735545,0,59.1093,26,221.85484,3.4410909,587,52026,110
580997096241391616,0.006541668,0,59.09332,26,180.67602,1.9767987,516,52017,119
1874675896502216704,0.02002674,0,59.0535,26,49.697483,41.428367,1665,52976,191
828780840891738112,0.02434374,0,59.05127,26,333.63311,13.772756,736,52210,431
2519918818323621888,0.06029896,0,59.03883,26,192.25703,28.145223,2238,54205,563
4119788242584182784,0.05840966,0.05840966,59.03294,v5_10_0,112.00342,41.918763,3659,55181,438
2519848449579444224,0.01574308,0,59.02091,26,190.22044,26.728128,2238,54205,307
6757862999266926592,0.06476929,0.06476929,59.01113,v5_10_0,205.81364,26.16733,6002,56104,770
749934861040510976,0.04293152,0,58.99213,26,29.344867,-9.5084634,666,52149,311
3383343320641150976,0.3147672,0,58.99144,104,241.08813,27.028342,3005,54876,51
3161608927930509312,0.03365843,0,58.97299,26,255.22329,27.724662,2808,54524,298
738732211926231040,0.02010713,0,58.97191,26,11.52377,-9.503005,656,52148,516
2937625489285605376,0.00816645,0,58.9599,26,182.79236,20.175672,2609,54476,555
1793635292717017088,0.04237509,0,58.95881,26,141.19294,33.77951,1593,52991,279
2169715553952884736,0.0161257,0,58.93829,26,124.79478,21.435782,1927,53321,387
2990437781680973824,0.02136172,0,58.93464,26,182.19273,24.946386,2656,54484,173
8176462531864272896,0.0001284759,0.0001284759,58.9284,v5_10_0,69.4863,25.77302,7262,56683,645
6797086427320393728,0.04234979,0.04234979,58.91283,v5_10_0,253.6964,41.147671,6037,56104,104
887263316764813312,0.04282542,0,58.91072,26,212.55424,59.256519,788,52338,197
1875761939364210688,0.01588627,0,58.88238,26,50.548401,40.72679,1666,52991,46
393100449323968512,0.0267808,0,58.85097,26,255.91447,64.134331,349,51699,587
1479548252360566784,0.03437277,0,58.81698,26,180.80761,57.890557,1314,53050,421
2582933196182153216,0.02373696,0,58.80962,26,142.72248,25.749449,2294,53733,432
458363613288097792,0.02205177,0,58.80557,26,37.955241,1.2610784,407,51820,445
439132331626752000,0.06349286,0,58.7813,26,5.9070256,-0.50980921,390,51900,114
393066914219321344,0.02192152,0,58.78011,26,252.96088,63.71456,349,51699,465
713910187190151168,0.020738,0,58.77647,26,309.0978,-4.6187396,634,52149,326
2582954361780987904,0.03369308,0,58.77541,26,143.74978,25.918896,2294,53733,509
466184440855422976,0.03789562,0,58.75533,26,51.596836,-0.64765634,414,51901,225
4144510762574913536,0.05165955,0.05165955,58.75075,v5_10_0,120.13327,46.849763,3681,55243,266
746608013665658880,0.04209267,0,58.75036,26,24.984128,-9.2424081,663,52145,496
7314995990196363264,0.04229545,0.04229545,58.74119,v5_10_0,214.51434,28.866399,6497,56329,88
1783434297907111936,0.02222399,0,58.72344,26,123.32063,22.648304,1584,52943,32
3383401869635330048,0.3019371,0,58.72218,104,239.39712,27.595333,3005,54876,264
3234840800068134912,-0.0001285204,0,58.71417,26,170.74783,67.302541,2873,54505,474
582152408201717760,0.01868214,0,58.7125,26,181.14179,1.8016228,517,52024,226
369360353793959936,0.01943186,0,58.706,26,175.22572,-2.6946866,328,52282,237
